,Timestamp,,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
431842,59:20.3,IMU,284485327,0,-0.01974536,0.004500626,0.003332219,-4.89431,-0.2698628,-8.534537,0,0,37.2023,1,1,999,999
431843,59:20.3,IMU,284485327,1,-0.01949215,0.004501478,0.00307683,-4.894546,-0.2680863,-8.532272,0,0,37.20227,1,1,760,799
431894,59:20.3,IMU,284525311,0,-0.02148907,0.003219539,0.002819222,-4.89551,-0.2704609,-8.541055,0,0,37.20334,1,1,999,999
431895,59:20.3,IMU,284525311,1,-0.02144177,0.003283319,0.002867083,-4.897146,-0.2733886,-8.541742,0,0,37.20331,1,1,760,799
431995,59:20.4,IMU,284565295,0,-0.02240714,0.001797011,0.001793024,-4.897219,-0.2715918,-8.545977,0,0,37.20438,1,1,999,999
431996,59:20.4,IMU,284565295,1,-0.02217647,0.001723457,0.001992434,-4.895469,-0.2703773,-8.548053,0,0,37.20435,1,1,760,799
432049,59:20.4,IMU,284605279,0,-0.0238257,0.002055926,0.000728821,-4.896777,-0.2738613,-8.543003,0,0,37.20542,1,1,999,999
432050,59:20.4,IMU,284605279,1,-0.02384325,0.00195273,0.000739035,-4.896197,-0.2721722,-8.542504,0,0,37.20539,1,1,760,799
432147,59:20.4,IMU,284645263,0,-0.02388576,0.002452192,-0.000279241,-4.89834,-0.2759382,-8.544398,0,0,37.20646,1,1,999,999
432148,59:20.4,IMU,284645263,1,-0.02383227,0.002559981,-0.000136747,-4.895644,-0.2744058,-8.543453,0,0,37.20643,1,1,760,799
432198,59:20.5,IMU,284685247,0,-0.02459841,0.002481871,-0.001708046,-4.898838,-0.2768472,-8.556633,0,0,37.2075,1,1,999,999
432199,59:20.5,IMU,284685247,1,-0.02472514,0.002557532,-0.001734594,-4.899894,-0.2751135,-8.556468,0,0,37.20747,1,1,760,799
432251,59:20.5,IMU,284725231,0,-0.0244647,0.0027347,-0.003307026,-4.89915,-0.2796627,-8.555971,0,0,37.20851,1,1,999,999
432252,59:20.5,IMU,284725231,1,-0.02435811,0.002565303,-0.003218626,-4.898353,-0.2774107,-8.555641,0,0,37.20851,1,1,760,799
432350,59:20.6,IMU,284765215,0,-0.02612015,0.01297477,-0.004828951,-4.900075,-0.2793493,-8.555693,0,0,37.20955,1,1,999,999
432351,59:20.6,IMU,284765215,1,-0.02611291,0.01274846,-0.004906442,-4.899953,-0.2820978,-8.554499,0,0,37.20955,1,1,760,799
432404,59:20.6,IMU,284805199,0,-0.02635537,0.03064556,-0.006644944,-4.905314,-0.2814881,-8.574524,0,0,37.21059,1,1,999,999
432405,59:20.6,IMU,284805199,1,-0.02633279,0.03107025,-0.006779474,-4.902711,-0.2806863,-8.573172,0,0,37.21059,1,1,760,799
432502,59:20.6,IMU,284845183,0,-0.02268571,0.05007055,-0.00888685,-4.910982,-0.2833125,-8.578832,0,0,37.21162,1,1,999,999
432503,59:20.6,IMU,284845183,1,-0.02257757,0.05011496,-0.008924699,-4.910857,-0.2815817,-8.577427,0,0,37.21162,1,1,760,799
432554,59:20.7,IMU,284885167,0,-0.01940254,0.0668716,-0.01098996,-4.920102,-0.284443,-8.587407,0,0,37.21266,1,1,999,999
432555,59:20.7,IMU,284885167,1,-0.01931088,0.06717144,-0.01103015,-4.91908,-0.2838641,-8.587215,0,0,37.21266,1,1,760,799
432607,59:20.7,IMU,284925151,0,-0.02089969,0.08133657,-0.01273493,-4.929318,-0.2856185,-8.588464,0,0,37.2137,1,1,999,999
432608,59:20.7,IMU,284925151,1,-0.02079082,0.08139383,-0.01281356,-4.928489,-0.2895183,-8.587694,0,0,37.2137,1,1,760,799
432707,59:20.8,IMU,284965135,0,-0.02109844,0.09238467,-0.01465793,-4.937705,-0.2880514,-8.58561,0,0,37.21474,1,1,999,999
432708,59:20.8,IMU,284965135,1,-0.02122762,0.09221791,-0.01465958,-4.937347,-0.288377,-8.583786,0,0,37.21474,1,1,760,799
432761,59:20.8,IMU,285005119,0,-0.02006284,0.09495842,-0.01653636,-4.946032,-0.2896706,-8.59786,0,0,37.21578,1,1,999,999
432762,59:20.8,IMU,285005119,1,-0.02003319,0.09502459,-0.01658167,-4.94557,-0.2925927,-8.601137,0,0,37.21578,1,1,760,799
432861,59:20.8,IMU,285045103,0,-0.0203722,0.0996339,-0.0183685,-4.95272,-0.2909164,-8.590293,0,0,37.21682,1,1,999,999
432862,59:20.8,IMU,285045103,1,-0.02021946,0.0996785,-0.01840511,-4.953435,-0.2893024,-8.590867,0,0,37.21682,1,1,760,799
432913,59:20.9,IMU,285085087,0,-0.01804691,0.09879765,-0.02040174,-4.959227,-0.2931162,-8.588151,0,0,37.21785,1,1,1000,1000
432914,59:20.9,IMU,285085087,1,-0.01799017,0.09877579,-0.0203994,-4.959145,-0.2948864,-8.589249,0,0,37.21785,1,1,760,799
432966,59:20.9,IMU,285125071,0,-0.01985732,0.0996716,-0.0221507,-4.964447,-0.2959516,-8.591312,0,0,37.21889,1,1,1000,1000
432967,59:20.9,IMU,285125071,1,-0.01982839,0.09968274,-0.02222354,-4.965103,-0.2966271,-8.591106,0,0,37.21889,1,1,760,799
433065,59:21.0,IMU,285165055,0,-0.02128774,0.09763665,-0.02387571,-4.966905,-0.2970923,-8.588901,0,0,37.21996,1,1,1000,1000
433066,59:21.0,IMU,285165055,1,-0.02128165,0.09764557,-0.02379601,-4.968329,-0.295989,-8.587313,0,0,37.21996,1,1,760,799
433119,59:21.0,IMU,285205039,0,-0.02241123,0.09686885,-0.02570178,-4.967996,-0.299872,-8.585863,0,0,37.22099,1,1,1000,1000
433120,59:21.0,IMU,285205039,1,-0.02233434,0.09663025,-0.02578254,-4.967684,-0.3011624,-8.584932,0,0,37.22099,1,1,760,799
433218,59:21.0,IMU,285245023,0,-0.02326769,0.09396882,-0.02731348,-4.968053,-0.3028839,-8.588106,0,0,37.22203,1,1,1000,1000
433219,59:21.0,IMU,285245023,1,-0.023131,0.09405207,-0.0273508,-4.969146,-0.3060001,-8.58854,0,0,37.22203,1,1,760,799
433269,59:21.1,IMU,285285007,0,-0.02330515,0.09426858,-0.02901246,-4.967104,-0.3056673,-8.594158,0,0,37.22306,1,1,1000,1000
433270,59:21.1,IMU,285285007,1,-0.02339851,0.09410499,-0.02901617,-4.966693,-0.3044262,-8.593128,0,0,37.22306,1,1,760,799
433321,59:21.1,IMU,285324991,0,-0.02296257,0.08871859,-0.03071466,-4.965403,-0.3087318,-8.598139,0,0,37.22408,1,1,1000,1000
433322,59:21.1,IMU,285324991,1,-0.02300151,0.08862793,-0.03083412,-4.963953,-0.3088855,-8.596936,0,0,37.22408,1,1,760,799
433420,59:21.2,IMU,285364975,0,-0.02442232,0.08714697,-0.03268686,-4.959426,-0.3124214,-8.606461,0,0,37.22511,1,1,1000,1000
433421,59:21.2,IMU,285364975,1,-0.02443095,0.08731066,-0.03281518,-4.958948,-0.3135945,-8.608256,0,0,37.22511,1,1,760,799
433475,59:21.2,IMU,285404959,0,-0.02795091,0.08094592,-0.03432538,-4.954104,-0.3145507,-8.603056,0,0,37.22615,1,1,1000,1000
433476,59:21.2,IMU,285404959,1,-0.0278413,0.08084956,-0.03439559,-4.95321,-0.3154355,-8.603569,0,0,37.22615,1,1,760,799
433575,59:21.2,IMU,285444943,0,-0.0284389,0.08018189,-0.03611862,-4.946981,-0.3184001,-8.612127,0,0,37.22719,1,1,1000,1000
433576,59:21.2,IMU,285444943,1,-0.02843854,0.08003413,-0.03614359,-4.948135,-0.3183054,-8.6132,0,0,37.22719,1,1,760,799
433629,59:21.3,IMU,285484927,0,-0.02718228,0.0765827,-0.03821626,-4.940166,-0.3220335,-8.622746,0,0,37.22822,1,1,1000,1000
433630,59:21.3,IMU,285484927,1,-0.02686675,0.07633628,-0.03829722,-4.940226,-0.3215975,-8.624837,0,0,37.22822,1,1,760,799
433681,59:21.3,IMU,285524911,0,-0.02969896,0.07479515,-0.03996736,-4.931399,-0.3272777,-8.631817,0,0,37.22926,1,1,1000,1000
433682,59:21.3,IMU,285524911,1,-0.0296177,0.07477884,-0.03999452,-4.932682,-0.3271695,-8.634819,0,0,37.22926,1,1,760,799
433782,59:21.4,IMU,285564895,0,-0.02869904,0.07404052,-0.04195735,-4.919193,-0.3288947,-8.638751,0,0,37.23029,1,1,1000,1000
433783,59:21.4,IMU,285564895,1,-0.02891934,0.07420619,-0.04201964,-4.920142,-0.3308906,-8.638412,0,0,37.23029,1,1,760,799
433836,59:21.4,IMU,285604879,0,-0.0330734,0.07008871,-0.04383287,-4.909112,-0.3341001,-8.644192,0,0,37.23133,1,1,1000,1000
433837,59:21.4,IMU,285604879,1,-0.03295529,0.07022392,-0.0437538,-4.908536,-0.3361968,-8.645959,0,0,37.23133,1,1,760,799
433934,59:21.4,IMU,285644863,0,-0.03295895,0.06690539,-0.04597906,-4.899918,-0.3381946,-8.661074,0,0,37.23236,1,1,1000,1000
433935,59:21.4,IMU,285644863,1,-0.03280316,0.06680757,-0.0458761,-4.89887,-0.3362635,-8.661473,0,0,37.23236,1,1,760,799
433985,59:21.5,IMU,285684847,0,-0.03656944,0.06535079,-0.04776445,-4.884952,-0.3438188,-8.665234,0,0,37.2334,1,1,1000,1000
433986,59:21.5,IMU,285684847,1,-0.03657717,0.06514013,-0.04783956,-4.886097,-0.3428894,-8.666951,0,0,37.2334,1,1,760,799
434037,59:21.5,IMU,285724831,0,-0.03408604,0.06429964,-0.05021379,-4.871817,-0.3479293,-8.676547,0,0,37.23444,1,1,1000,1000
434038,59:21.5,IMU,285724831,1,-0.03410386,0.06437754,-0.05018716,-4.869671,-0.3482266,-8.677571,0,0,37.23444,1,1,760,799
434138,59:21.6,IMU,285764815,0,-0.03824727,0.06215373,-0.05225083,-4.859535,-0.3541203,-8.693125,0,0,37.23547,1,1,1000,1000
434139,59:21.6,IMU,285764815,1,-0.03809775,0.06211359,-0.05213699,-4.857193,-0.3539417,-8.69276,0,0,37.23547,1,1,760,799
434192,59:21.6,IMU,285804799,0,-0.03885817,0.05963149,-0.05473489,-4.845556,-0.3579524,-8.706294,0,0,37.23651,1,1,1000,1000
434193,59:21.6,IMU,285804799,1,-0.03904874,0.05950969,-0.05449156,-4.845638,-0.3587648,-8.706651,0,0,37.23651,1,1,760,799
434290,59:21.6,IMU,285844783,0,-0.04008436,0.0597586,-0.05709767,-4.831285,-0.3641483,-8.716198,0,0,37.23755,1,1,1000,1000
434291,59:21.6,IMU,285844783,1,-0.03995969,0.0596099,-0.0571105,-4.831325,-0.364356,-8.717159,0,0,37.23755,1,1,760,799
434342,59:21.7,IMU,285884767,0,-0.04310334,0.05873472,-0.05944555,-4.815483,-0.3695582,-8.736026,0,0,37.23858,1,1,1000,1000
434343,59:21.7,IMU,285884767,1,-0.04310278,0.05878382,-0.05931082,-4.817087,-0.3700257,-8.734389,0,0,37.23858,1,1,760,799
434395,59:21.7,IMU,285924751,0,-0.04202423,0.0566762,-0.06211856,-4.801286,-0.3756936,-8.74771,0,0,37.23961,1,1,1000,1000
434396,59:21.7,IMU,285924751,1,-0.04208111,0.05671638,-0.06207117,-4.801698,-0.3777063,-8.747291,0,0,37.23961,1,1,760,799
434495,59:21.8,IMU,285964735,0,-0.0455152,0.05359096,-0.06466494,-4.784986,-0.3826397,-8.766537,0,0,37.24065,1,1,1000,1000
434496,59:21.8,IMU,285964735,1,-0.04559676,0.05361531,-0.06456243,-4.784695,-0.3826743,-8.765127,0,0,37.24065,1,1,760,799
434549,59:21.8,IMU,286004719,0,-0.05008156,0.05035146,-0.06710502,-4.768413,-0.3894675,-8.772707,0,0,37.24168,1,1,1000,1000
434550,59:21.8,IMU,286004719,1,-0.05017031,0.05043414,-0.06693308,-4.768451,-0.3899385,-8.773054,0,0,37.24168,1,1,760,799
434649,59:21.8,IMU,286044703,0,-0.04987955,0.04790288,-0.06987094,-4.752427,-0.3958039,-8.79566,0,0,37.24272,1,1,1000,1000
434650,59:21.8,IMU,286044703,1,-0.04990951,0.04776115,-0.06989677,-4.750257,-0.3977766,-8.797851,0,0,37.24272,1,1,760,799
434700,59:21.9,IMU,286084687,0,-0.04786048,0.05002258,-0.0729994,-4.734881,-0.4025006,-8.806247,0,0,37.24375,1,1,999,999
434701,59:21.9,IMU,286084687,1,-0.04786929,0.05012039,-0.07285821,-4.734101,-0.4033232,-8.80439,0,0,37.24375,1,1,760,799
434753,59:21.9,IMU,286124671,0,-0.04884415,0.04966778,-0.07582478,-4.717532,-0.4102147,-8.816889,0,0,37.24479,1,1,999,999
434754,59:21.9,IMU,286124671,1,-0.04877966,0.04948031,-0.07568831,-4.718256,-0.4104713,-8.814976,0,0,37.24479,1,1,760,799
434852,59:22.0,IMU,286164655,0,-0.05156233,0.05034705,-0.07881749,-4.701056,-0.4184574,-8.840977,0,0,37.24582,1,1,999,999
434853,59:22.0,IMU,286164655,1,-0.05138346,0.05017796,-0.07886565,-4.702602,-0.4172406,-8.839971,0,0,37.24582,1,1,760,799
434906,59:22.0,IMU,286204639,0,-0.05509523,0.04690001,-0.08191379,-4.683474,-0.4239982,-8.851204,0,0,37.24685,1,1,999,999
434907,59:22.0,IMU,286204639,1,-0.05521178,0.04680566,-0.08191264,-4.685562,-0.4252059,-8.852034,0,0,37.24685,1,1,760,799
435004,59:22.0,IMU,286244623,0,-0.05659451,0.04993128,-0.08520783,-4.665449,-0.4333099,-8.866575,0,0,37.24789,1,1,999,999
435005,59:22.0,IMU,286244623,1,-0.05655353,0.04987191,-0.08512162,-4.666086,-0.4342304,-8.864296,0,0,37.24789,1,1,760,799
435056,59:22.1,IMU,286284607,0,-0.05622935,0.04926088,-0.08857284,-4.648134,-0.4410288,-8.884472,0,0,37.24892,1,1,999,999
435057,59:22.1,IMU,286284607,1,-0.05611996,0.04928759,-0.08840934,-4.650775,-0.4409723,-8.885216,0,0,37.24892,1,1,760,799
435108,59:22.1,IMU,286324591,0,-0.05813723,0.04789345,-0.09198257,-4.630645,-0.4496338,-8.900692,0,0,37.24995,1,1,999,999
435109,59:22.1,IMU,286324591,1,-0.05805061,0.04772101,-0.09206417,-4.630332,-0.4496263,-8.900948,0,0,37.24995,1,1,760,799
435207,59:22.2,IMU,286365408,0,-0.05993165,0.04824013,-0.09565809,-4.612488,-0.4586899,-8.912084,0,0,37.25101,1,1,999,999
435208,59:22.2,IMU,286365408,1,-0.05976394,0.04837361,-0.09549659,-4.61379,-0.4572755,-8.913897,0,0,37.25099,1,1,760,799
435263,59:22.2,IMU,286405392,0,-0.06146648,0.04963527,-0.09918312,-4.594103,-0.4680834,-8.93644,0,0,37.25204,1,1,999,999
435264,59:22.2,IMU,286405392,1,-0.06150018,0.04956398,-0.09920928,-4.594806,-0.4682471,-8.937737,0,0,37.25202,1,1,760,799
435363,59:22.2,IMU,286445376,0,-0.06256142,0.04762984,-0.1030186,-4.577003,-0.479055,-8.957697,0,0,37.25308,1,1,999,999
435364,59:22.2,IMU,286445376,1,-0.06260432,0.04740774,-0.1029672,-4.576602,-0.4765388,-8.959743,0,0,37.25305,1,1,760,799
435417,59:22.3,IMU,286485360,0,-0.062865,0.0489594,-0.1068339,-4.557903,-0.4852788,-8.965452,0,0,37.25411,1,1,999,999
435418,59:22.3,IMU,286485360,1,-0.06278804,0.0488838,-0.1066419,-4.557203,-0.4856789,-8.964698,0,0,37.25409,1,1,760,799
435469,59:22.3,IMU,286525344,0,-0.06268154,0.04576375,-0.1108033,-4.538896,-0.4974869,-8.985384,0,0,37.25514,1,1,999,999
435470,59:22.3,IMU,286525344,1,-0.06281728,0.0458741,-0.1107172,-4.539453,-0.4924034,-8.985501,0,0,37.25512,1,1,760,799
435570,59:22.4,IMU,286565328,0,-0.06473264,0.04121064,-0.1146907,-4.519217,-0.5078089,-8.998782,0,0,37.25618,1,1,999,999
435571,59:22.4,IMU,286565328,1,-0.06506745,0.04101227,-0.1146203,-4.519205,-0.5066216,-8.997814,0,0,37.25615,1,1,760,799
435624,59:22.4,IMU,286605312,0,-0.06555119,0.03546305,-0.1189213,-4.500412,-0.5174087,-9.021507,0,0,37.25721,1,1,999,999
435625,59:22.4,IMU,286605312,1,-0.06559886,0.03543478,-0.1189174,-4.501378,-0.5148605,-9.0231,0,0,37.25718,1,1,760,799
435722,59:22.4,IMU,286645296,0,-0.06750029,0.02855414,-0.123243,-4.479597,-0.5287683,-9.036262,0,0,37.25824,1,1,999,999
435723,59:22.4,IMU,286645296,1,-0.06758747,0.02876792,-0.1232632,-4.4807,-0.5306289,-9.033922,0,0,37.25822,1,1,760,799
435773,59:22.5,IMU,286685280,0,-0.06829333,0.023471,-0.1277376,-4.457187,-0.541053,-9.04878,0,0,37.25927,1,1,999,999
435774,59:22.5,IMU,286685280,1,-0.06800994,0.0235866,-0.1276157,-4.45784,-0.5379615,-9.049627,0,0,37.25925,1,1,760,799
435825,59:22.5,IMU,286725264,0,-0.06714607,0.0103177,-0.1322795,-4.436099,-0.551681,-9.065744,0,0,37.26031,1,1,999,999
435826,59:22.5,IMU,286725264,1,-0.0669706,0.01045397,-0.1323345,-4.435345,-0.5519808,-9.064725,0,0,37.26028,1,1,760,799
435924,59:22.6,IMU,286765248,0,-0.06542797,0.00396378,-0.1369769,-4.4138,-0.5641988,-9.083697,0,0,37.26134,1,1,999,999
435925,59:22.6,IMU,286765248,1,-0.0651357,0.004351418,-0.1368214,-4.413939,-0.5614822,-9.084578,0,0,37.26131,1,1,760,799
435979,59:22.6,IMU,286805232,0,-0.06505406,-0.004515947,-0.1414938,-4.389872,-0.5760059,-9.100351,0,0,37.26234,1,1,999,999
435980,59:22.6,IMU,286805232,1,-0.06510961,-0.004511055,-0.1415176,-4.388227,-0.576483,-9.101387,0,0,37.26234,1,1,760,799
436077,59:22.6,IMU,286845216,0,-0.06995446,-0.0172693,-0.1455311,-4.366283,-0.5891306,-9.118342,0,0,37.26337,1,1,999,999
436078,59:22.6,IMU,286845216,1,-0.06986868,-0.01734139,-0.1454973,-4.369067,-0.5925282,-9.118231,0,0,37.26337,1,1,760,799
436129,59:22.7,IMU,286885200,0,-0.06702894,-0.02001864,-0.1500939,-4.34252,-0.6017873,-9.128658,0,0,37.2644,1,1,999,999
436130,59:22.7,IMU,286885200,1,-0.06701805,-0.0199913,-0.1501338,-4.342304,-0.6003686,-9.129456,0,0,37.2644,1,1,760,799
436182,59:22.7,IMU,286925184,0,-0.06709239,-0.02399609,-0.1544968,-4.318677,-0.6151879,-9.149899,0,0,37.26544,1,1,999,999
436183,59:22.7,IMU,286925184,1,-0.06707018,-0.02409124,-0.1545766,-4.31872,-0.616919,-9.149679,0,0,37.26544,1,1,760,799
436282,59:22.8,IMU,286965168,0,-0.06324683,-0.02983676,-0.1589203,-4.295339,-0.6288676,-9.171051,0,0,37.26647,1,1,999,999
436283,59:22.8,IMU,286965168,1,-0.06318919,-0.02975508,-0.1588402,-4.296674,-0.6296751,-9.173807,0,0,37.26647,1,1,760,799
436336,59:22.8,IMU,287005152,0,-0.06441997,-0.03622182,-0.1628414,-4.273187,-0.6446484,-9.190691,0,0,37.2675,1,1,999,999
436337,59:22.8,IMU,287005152,1,-0.06421027,-0.03642468,-0.1628447,-4.272521,-0.6431209,-9.188302,0,0,37.2675,1,1,760,799
436436,59:22.8,IMU,287045136,0,-0.06165773,-0.0413206,-0.1669984,-4.248939,-0.6599,-9.203199,0,0,37.26853,1,1,999,999
436437,59:22.8,IMU,287045136,1,-0.06163825,-0.04124883,-0.1670921,-4.249712,-0.6579469,-9.20512,0,0,37.26853,1,1,760,799
436488,59:22.9,IMU,287085120,0,-0.0573207,-0.04560747,-0.1711426,-4.226964,-0.673412,-9.215464,0,0,37.26956,1,1,999,999
436489,59:22.9,IMU,287085120,1,-0.05725402,-0.04577744,-0.1712045,-4.227278,-0.6724786,-9.2158,0,0,37.26956,1,1,760,799
436540,59:22.9,IMU,287125104,0,-0.05405007,-0.05024374,-0.1749257,-4.204161,-0.6894356,-9.229321,0,0,37.27059,1,1,999,999
436541,59:22.9,IMU,287125104,1,-0.05379078,-0.05028594,-0.1749619,-4.205097,-0.6888368,-9.228402,0,0,37.27059,1,1,760,799
436640,59:23.0,IMU,287165088,0,-0.04803584,-0.05320582,-0.1785582,-4.18374,-0.7042972,-9.244558,0,0,37.27162,1,1,999,999
436641,59:23.0,IMU,287165088,1,-0.04805076,-0.05323885,-0.1785297,-4.182925,-0.704272,-9.246389,0,0,37.27162,1,1,760,799
436694,59:23.0,IMU,287205072,0,-0.04202342,-0.05284824,-0.1817907,-4.161755,-0.7191944,-9.260872,0,0,37.27265,1,1,999,999
436695,59:23.0,IMU,287205072,1,-0.04201221,-0.05294162,-0.1817461,-4.162163,-0.7189572,-9.260554,0,0,37.27265,1,1,760,799
436792,59:23.0,IMU,287245056,0,-0.03739342,-0.04871013,-0.184549,-4.141072,-0.7337899,-9.270292,0,0,37.27371,1,1,999,999
436793,59:23.0,IMU,287245056,1,-0.03754321,-0.04885706,-0.1847714,-4.141826,-0.7376514,-9.267606,0,0,37.27371,1,1,760,799
436846,59:23.1,IMU,287285040,0,-0.0345019,-0.04171174,-0.1865963,-4.122403,-0.7487082,-9.287947,0,0,37.27474,1,1,999,999
436847,59:23.1,IMU,287285040,1,-0.03450257,-0.04176767,-0.1867523,-4.122908,-0.7505581,-9.289433,0,0,37.27474,1,1,760,799
436899,59:23.1,IMU,287325024,0,-0.0307155,-0.03685952,-0.1880244,-4.106762,-0.764482,-9.294376,0,0,37.27577,1,1,999,999
436900,59:23.1,IMU,287325024,1,-0.03052997,-0.03692764,-0.1880878,-4.106496,-0.7666562,-9.295476,0,0,37.27577,1,1,760,799
436998,59:23.2,IMU,287365008,0,-0.03025962,-0.03248543,-0.1886986,-4.091242,-0.7816724,-9.310509,0,0,37.2768,1,1,999,999
436999,59:23.2,IMU,287365008,1,-0.03022098,-0.03249153,-0.1886989,-4.090662,-0.7812647,-9.310555,0,0,37.2768,1,1,760,799
437053,59:23.2,IMU,287404992,0,-0.0251769,-0.02735144,-0.1891166,-4.075937,-0.7949597,-9.314514,0,0,37.2778,1,1,999,999
437054,59:23.2,IMU,287404992,1,-0.02500887,-0.0274417,-0.1891395,-4.075888,-0.7951449,-9.313343,0,0,37.2778,1,1,760,799
437153,59:23.2,IMU,287444976,0,-0.02548468,-0.02190502,-0.1886235,-4.061356,-0.810609,-9.320523,0,0,37.27883,1,1,999,999
437154,59:23.2,IMU,287444976,1,-0.02557436,-0.02195605,-0.1883481,-4.061304,-0.8095405,-9.319524,0,0,37.27883,1,1,760,799
437207,59:23.3,IMU,287484960,0,-0.01995428,-0.01550681,-0.1880096,-4.049609,-0.8257749,-9.326848,0,0,37.27986,1,1,999,999
437208,59:23.3,IMU,287484960,1,-0.01981518,-0.0151312,-0.1879228,-4.049128,-0.8265651,-9.323617,0,0,37.27986,1,1,760,799
437259,59:23.3,IMU,287524944,0,-0.02112292,-0.007562628,-0.1866958,-4.038833,-0.841042,-9.333079,0,0,37.28089,1,1,999,999
437260,59:23.3,IMU,287524944,1,-0.02107562,-0.007497091,-0.1865777,-4.039021,-0.8417188,-9.335655,0,0,37.28089,1,1,760,799
437360,59:23.4,IMU,287564928,0,-0.01633663,0.00108193,-0.1852081,-4.028738,-0.8569342,-9.336094,0,0,37.28192,1,1,999,999
437361,59:23.4,IMU,287564928,1,-0.01631317,0.001034617,-0.1852227,-4.029082,-0.856535,-9.33744,0,0,37.28192,1,1,760,799
437414,59:23.4,IMU,287604912,0,-0.01346912,0.01062641,-0.1833231,-4.018231,-0.8704796,-9.330902,0,0,37.28295,1,1,999,999
437415,59:23.4,IMU,287604912,1,-0.01345858,0.01066947,-0.183365,-4.019292,-0.8704892,-9.328714,0,0,37.28295,1,1,760,799
437512,59:23.4,IMU,287644896,0,-0.01138208,0.01989173,-0.181145,-4.011265,-0.8851044,-9.339382,0,0,37.28398,1,1,999,999
437513,59:23.4,IMU,287644896,1,-0.01148524,0.01985048,-0.1812721,-4.011533,-0.8818385,-9.33913,0,0,37.28398,1,1,760,799
437563,59:23.5,IMU,287684880,0,-0.009533317,0.02892024,-0.1785102,-4.004007,-0.8966143,-9.32433,0,0,37.28501,1,1,999,999
437564,59:23.5,IMU,287684880,1,-0.009397436,0.02882356,-0.178477,-4.00515,-0.8981156,-9.323634,0,0,37.28501,1,1,760,799
437615,59:23.5,IMU,287724864,0,-0.009121571,0.03525026,-0.1757953,-3.998935,-0.9116496,-9.325041,0,0,37.28604,1,1,999,999
437616,59:23.5,IMU,287724864,1,-0.009056837,0.03520883,-0.175585,-3.999652,-0.9117733,-9.326504,0,0,37.28604,1,1,760,799
437715,59:23.6,IMU,287764848,0,-0.009943942,0.03429903,-0.1722383,-3.992832,-0.925081,-9.32568,0,0,37.28706,1,1,999,999
437716,59:23.6,IMU,287764848,1,-0.01023492,0.03428753,-0.1723738,-3.991321,-0.9244885,-9.327646,0,0,37.28706,1,1,760,799
437772,59:23.6,IMU,287804832,0,-0.008146709,0.03455009,-0.1689661,-3.985193,-0.937548,-9.31022,0,0,37.28809,1,1,999,999
437773,59:23.6,IMU,287804832,1,-0.008074546,0.03447729,-0.1690611,-3.983577,-0.9384469,-9.312483,0,0,37.28809,1,1,760,799
437870,59:23.6,IMU,287844816,0,-0.006635242,0.03554906,-0.1657466,-3.979464,-0.9510014,-9.308424,0,0,37.28912,1,1,999,999
437871,59:23.6,IMU,287844816,1,-0.006589605,0.03551038,-0.1659078,-3.981077,-0.9505156,-9.305286,0,0,37.28912,1,1,760,799
437921,59:23.7,IMU,287884800,0,-0.006388417,0.03654339,-0.1622778,-3.972636,-0.963255,-9.298504,0,0,37.29015,1,1,999,999
437922,59:23.7,IMU,287884800,1,-0.006469913,0.03669572,-0.1623121,-3.971547,-0.9615062,-9.30037,0,0,37.29015,1,1,760,799
437974,59:23.7,IMU,287924784,0,-0.007968523,0.03245161,-0.1587596,-3.965639,-0.9756777,-9.293142,0,0,37.29118,1,1,999,999
437975,59:23.7,IMU,287924784,1,-0.007954671,0.03236441,-0.1586657,-3.965886,-0.9778545,-9.294346,0,0,37.29118,1,1,760,799
438074,59:23.8,IMU,287964768,0,-0.007522333,0.03366353,-0.1553697,-3.960449,-0.9873613,-9.295109,0,0,37.29221,1,1,999,999
438075,59:23.8,IMU,287964768,1,-0.007399452,0.03378008,-0.1553754,-3.957664,-0.9852376,-9.29368,0,0,37.29221,1,1,760,799
438129,59:23.8,IMU,288004752,0,-0.007540619,0.03186257,-0.1517602,-3.952526,-0.9996271,-9.273846,0,0,37.29323,1,1,999,999
438130,59:23.8,IMU,288004752,1,-0.007533641,0.03190683,-0.1517653,-3.953127,-0.9988984,-9.273744,0,0,37.29323,1,1,760,799
438229,59:23.8,IMU,288044736,0,-0.006714471,0.02840749,-0.1481263,-3.944731,-1.009947,-9.273088,0,0,37.29426,1,1,999,999
438230,59:23.8,IMU,288044736,1,-0.006586427,0.02849657,-0.1483732,-3.945823,-1.01161,-9.273132,0,0,37.29426,1,1,760,799
